gbifID;publisher;datasetID;datasetName;decimalLatitude;decimalLongitude;scientificName;publisher;coordinatePrecision;coordinateUncertaintyInMeters;datasetID;datasetName;decimalLatitude;decimalLongitude;geodeticDatum;scientificName
187891301;;;;38.50174;-0.30526;Anthyllis cytisoides L.;;;7071;;;38.50174331;-0.30526098;;Anthyllis cytisoides
187891334;;;;39.31947;-0.62208;Anthyllis cytisoides L.;;;7071;;;39.31947326;-0.62208002;;Anthyllis cytisoides
187891367;;;;38.06323;-0.89127;Anthyllis cytisoides L.;;;7071;;;38.0632286;-0.89127099;;Anthyllis cytisoides
187891370;;;;38.06323;-0.89127;Anthyllis cytisoides L.;;;7071;;;38.0632286;-0.89127099;;Anthyllis cytisoides
187891400;;;;39.49709;-0.49976;Anthyllis cytisoides L.;;;7071;;;39.49708557;-0.49976;;Anthyllis cytisoides
187891433;;;;39.67454;-0.3768;Anthyllis cytisoides L.;;;7071;;;39.67454147;-0.376798;;Anthyllis cytisoides
187891466;;;;38.51353;-0.8782;Anthyllis cytisoides L.;;;7071;;;38.51353454;-0.878196;;Anthyllis cytisoides
187891499;;;;39.76713;-0.49001;Anthyllis cytisoides L.;;;7071;;;39.76712799;-0.49001398;;Anthyllis cytisoides
187891529;;;;37.97107;-0.78008;Anthyllis cytisoides L.;;;7071;;;37.97107315;-0.780083;;Anthyllis cytisoides
187891532;;;;37.97107;-0.78008;Anthyllis cytisoides L.;;;7071;;;37.97107315;-0.780083;;Anthyllis cytisoides
187891565;;;;38.33342;-0.88346;Anthyllis cytisoides L.;;;7071;;;38.33341598;-0.88346099;;Anthyllis cytisoides
187891598;;;;38.67907;0.18369;Anthyllis cytisoides L.;;;7071;;;38.67906951;0.18368899;;Anthyllis cytisoides
187891628;;;;37.97107;-0.78008;Anthyllis cytisoides L.;;;7071;;;37.97107315;-0.780083;;Anthyllis cytisoides
187891631;;;;37.97107;-0.78008;Anthyllis cytisoides L.;;;7071;;;37.97107315;-0.780083;;Anthyllis cytisoides
187891664;;;;37.88101;-0.78279;Anthyllis cytisoides L.;;;7071;;;37.88101196;-0.78279;;Anthyllis cytisoides
187891697;;;;39.32988;-1.20175;Anthyllis cytisoides L.;;;7071;;;39.32987594;-1.20175004;;Anthyllis cytisoides
187891727;;;;38.33543;-0.9978;Anthyllis cytisoides L.;;;7071;;;38.33542633;-0.99780201;;Anthyllis cytisoides
187891730;;;;39.23601;-0.97245;Anthyllis cytisoides L.;;;7071;;;39.2360115;-0.97244501;;Anthyllis cytisoides
187891763;;;;39.5941;-0.8456;Anthyllis cytisoides L.;;;7071;;;39.59410095;-0.84559702;;Anthyllis cytisoides
187891796;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
187891826;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
187891859;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
187891862;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
187891895;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
187892027;;;;39.67712;-0.49328;Anthyllis cytisoides L.;;;7071;;;39.67711639;-0.49327701;;Anthyllis cytisoides
187892261;;;;40.30179;0.23504;Anthyllis cytisoides L.;;;7071;;;40.30179214;0.235036;;Anthyllis cytisoides
187892360;;;;40.20619;-0.03134;Anthyllis cytisoides L.;;;7071;;;40.20619201;-0.03133799;;Anthyllis cytisoides
187892393;;;;40.57452;0.34195;Anthyllis cytisoides L.;;;7071;;;40.57452011;0.341953;;Anthyllis cytisoides
204400725;;;;36.987;-2.567;Anthyllis cytisoides L.;;707;;;;;;;Anthyllis cytisoides L.
1050631903;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;Anthyllis cytisoides L.;;;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;;Anthyllis cytisoides L.
1050656755;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;Anthyllis cytisoides L.;;;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;;Anthyllis cytisoides L.
1050658999;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);38.7;1.56;Anthyllis cytisoides L.;;;7071;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);38.7;1.56;;Anthyllis cytisoides L.
994771199;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
998700366;;;;43.21849;5.55012;Anthyllis cytisoides L.;;;;;;43.21849;5.55012;;Anthyllis cytisoides L.
767530899;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
767530932;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
862031176;;;;39.04446;-0.40027;Anthyllis cytisoides L.;;;7071;;;39.04446029;-0.40027499;;Anthyllis cytisoides
862037512;;;;39.76455;-0.37338;Anthyllis cytisoides L.;;;7071;;;39.76454544;-0.37338298;;Anthyllis cytisoides
862039459;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862041241;;;;39.31705;-0.50618;Anthyllis cytisoides L.;;;7071;;;39.31704711;-0.50618398;;Anthyllis cytisoides
862042855;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862043809;;;;39.85714;-0.48674;Anthyllis cytisoides L.;;;7071;;;39.85713958;-0.48673599;;Anthyllis cytisoides
862045858;;;;39.31947;-0.62208;Anthyllis cytisoides L.;;;7071;;;39.31947326;-0.62208002;;Anthyllis cytisoides
862049128;;;;40.02898;-0.12892;Anthyllis cytisoides L.;;;7071;;;40.02898406;-0.128918;;Anthyllis cytisoides
862050346;;;;39.4095;-0.61902;Anthyllis cytisoides L.;;;7071;;;39.40950012;-0.61902397;;Anthyllis cytisoides
862053877;;;;40.12966;-0.59407;Anthyllis cytisoides L.;;;7071;;;40.12966156;-0.59407001;;Anthyllis cytisoides
862054870;;;;40.03716;-0.48014;Anthyllis cytisoides L.;;;7071;;;40.03715896;-0.480136;;Anthyllis cytisoides
862057969;;;;39.84901;-0.13643;Anthyllis cytisoides L.;;;7071;;;39.84901428;-0.136435;;Anthyllis cytisoides
862060510;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862062817;;;;39.41182;-0.73508;Anthyllis cytisoides L.;;;7071;;;39.41181945;-0.73508101;;Anthyllis cytisoides
862063681;;;;39.85714;-0.48674;Anthyllis cytisoides L.;;;7071;;;39.85713958;-0.48673599;;Anthyllis cytisoides
862066255;;;;39.4095;-0.61902;Anthyllis cytisoides L.;;;7071;;;39.40950012;-0.61902397;;Anthyllis cytisoides
862068367;;;;39.939;-0.13268;Anthyllis cytisoides L.;;;7071;;;39.93899917;-0.132685;;Anthyllis cytisoides
862070935;;;;39.04938;-0.63117;Anthyllis cytisoides L.;;;7071;;;39.04938125;-0.631168;;Anthyllis cytisoides
862071172;;;;40.03455;-0.36305;Anthyllis cytisoides L.;;;7071;;;40.03455352;-0.363047;;Anthyllis cytisoides
862117771;;;;39.04698;-0.51571;Anthyllis cytisoides L.;;;7071;;;39.04697799;-0.51571398;;Anthyllis cytisoides
862125985;;;;38.42347;-0.88083;Anthyllis cytisoides L.;;;7071;;;38.42347335;-0.88083499;;Anthyllis cytisoides
862147273;;;;39.23797;-1.08824;Anthyllis cytisoides L.;;;7071;;;39.23796844;-1.088243;;Anthyllis cytisoides
862147831;;;;39.41611;-0.96724;Anthyllis cytisoides L.;;;7071;;;39.41610717;-0.96723598;;Anthyllis cytisoides
862176736;;;;39.32803;-1.08579;Anthyllis cytisoides L.;;;7071;;;39.32802581;-1.08579301;;Anthyllis cytisoides
862205449;;;;39.40185;-0.27093;Anthyllis cytisoides L.;;;7071;;;39.40185165;-0.27093499;;Anthyllis cytisoides
862237426;;;;39.04446;-0.40027;Anthyllis cytisoides L.;;;7071;;;39.04446029;-0.40027499;;Anthyllis cytisoides
862237462;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862249144;;;;40.03183;-0.24597;Anthyllis cytisoides L.;;;7071;;;40.03182601;-0.245974;;Anthyllis cytisoides
861920992;;;;38.50174;-0.30526;Anthyllis cytisoides L.;;;7071;;;38.50174331;-0.30526098;;Anthyllis cytisoides
861942046;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862022758;;;;39.31705;-0.50618;Anthyllis cytisoides L.;;;7071;;;39.31704711;-0.50618398;;Anthyllis cytisoides
862023124;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
862028143;;;;39.4095;-0.61902;Anthyllis cytisoides L.;;;7071;;;39.40950012;-0.61902397;;Anthyllis cytisoides
862855071;;;;39.85184;-0.25319;Anthyllis cytisoides L.;;;7071;;;39.85184097;-0.25318598;;Anthyllis cytisoides
862869519;;;;39.76455;-0.37338;Anthyllis cytisoides L.;;;7071;;;39.76454544;-0.37338298;;Anthyllis cytisoides
862871004;;;;39.94963;-0.60039;Anthyllis cytisoides L.;;;7071;;;39.94963073;-0.60039299;;Anthyllis cytisoides
862871631;;;;39.67454;-0.3768;Anthyllis cytisoides L.;;;7071;;;39.67454147;-0.376798;;Anthyllis cytisoides
862882293;;;;38.42135;-0.76636;Anthyllis cytisoides L.;;;7071;;;38.42134857;-0.76636397;;Anthyllis cytisoides
862888923;;;;40.03455;-0.36305;Anthyllis cytisoides L.;;;7071;;;40.03455352;-0.363047;;Anthyllis cytisoides
862891200;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
862897305;;;;40.1162;0.03328;Anthyllis cytisoides L.;;;7071;;;40.11619949;0.03327599;;Anthyllis cytisoides
862905624;;;;39.41402;-0.85115;Anthyllis cytisoides L.;;;7071;;;39.41402053;-0.85115301;;Anthyllis cytisoides
862908531;;;;38.67218;-0.00579;Anthyllis cytisoides L.;;;7071;;;38.67218399;-0.005787;;Anthyllis cytisoides
862908663;;;;38.67218;-0.00579;Anthyllis cytisoides L.;;;7071;;;38.67218399;-0.005787;;Anthyllis cytisoides
862523275;;;;38.68686;-0.52822;Anthyllis cytisoides L.;;;7071;;;38.68686294;-0.52822297;;Anthyllis cytisoides
862546669;;;;38.41676;-0.53746;Anthyllis cytisoides L.;;;7071;;;38.41675949;-0.53746002;;Anthyllis cytisoides
862566076;;;;39.67454;-0.3768;Anthyllis cytisoides L.;;;7071;;;39.67454147;-0.376798;;Anthyllis cytisoides
862575016;;;;39.58453;-0.3802;Anthyllis cytisoides L.;;;7071;;;39.58453369;-0.38019698;;Anthyllis cytisoides
862580362;;;;38.86181;-0.29171;Anthyllis cytisoides L.;;;7071;;;38.86180877;-0.29171499;;Anthyllis cytisoides
862586074;;;;39.05785;-1.09311;Anthyllis cytisoides L.;;;7071;;;39.05785369;-1.09311103;;Anthyllis cytisoides
862589473;;;;38.41676;-0.53746;Anthyllis cytisoides L.;;;7071;;;38.41675949;-0.53746002;;Anthyllis cytisoides
862625355;;;;40.48717;0.46337;Anthyllis cytisoides L.;;;7071;;;40.48717498;0.46337398;;Anthyllis cytisoides
862637958;;;;40.30179;-0.23503;Anthyllis cytisoides L.;;;7071;;;40.30179214;-0.235034;;Anthyllis cytisoides
862638522;;;;40.11897;-0.12513;Anthyllis cytisoides L.;;;7071;;;40.11896514;-0.125134;;Anthyllis cytisoides
862395922;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862396453;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862401373;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862402330;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862403845;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862409854;;;;39.68824;-1.07588;Anthyllis cytisoides L.;;;7071;;;39.68823623;-1.07588005;;Anthyllis cytisoides
862419196;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862421368;;;;39.76455;-0.37338;Anthyllis cytisoides L.;;;7071;;;39.76454544;-0.37338298;;Anthyllis cytisoides
862462912;;;;39.77417;-0.83999;Anthyllis cytisoides L.;;;7071;;;39.77417373;-0.83999097;;Anthyllis cytisoides
862485850;;;;39.77828;-1.07337;Anthyllis cytisoides L.;;;7071;;;39.77828216;-1.07337403;;Anthyllis cytisoides
862495651;;;;38.95182;-0.28829;Anthyllis cytisoides L.;;;7071;;;38.95181655;-0.28828999;;Anthyllis cytisoides
862497598;;;;39.77417;-0.83999;Anthyllis cytisoides L.;;;7071;;;39.77417373;-0.83999097;;Anthyllis cytisoides
862503736;;;;39.77194;-0.72332;Anthyllis cytisoides L.;;;7071;;;39.77194213;-0.72331798;;Anthyllis cytisoides
862751247;;;;39.67712;-0.49328;Anthyllis cytisoides L.;;;7071;;;39.67711639;-0.49327701;;Anthyllis cytisoides
862754253;;;;39.58955;-0.61287;Anthyllis cytisoides L.;;;7071;;;39.58955001;-0.61286902;;Anthyllis cytisoides
862756071;;;;39.85184;-0.25319;Anthyllis cytisoides L.;;;7071;;;39.85184097;-0.25318598;;Anthyllis cytisoides
862756725;;;;39.49709;-0.49976;Anthyllis cytisoides L.;;;7071;;;39.49708557;-0.49976;;Anthyllis cytisoides
862760319;;;;39.5871;-0.49653;Anthyllis cytisoides L.;;;7071;;;39.58710098;-0.496526;;Anthyllis cytisoides
862776954;;;;39.76959;-0.60666;Anthyllis cytisoides L.;;;7071;;;39.76959228;-0.60665899;;Anthyllis cytisoides
862778637;;;;39.67712;-0.49328;Anthyllis cytisoides L.;;;7071;;;39.67711639;-0.49327701;;Anthyllis cytisoides
862784478;;;;39.76185;-0.25677;Anthyllis cytisoides L.;;;7071;;;39.76184844;-0.25676798;;Anthyllis cytisoides
862793751;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862808967;;;;39.85184;-0.25319;Anthyllis cytisoides L.;;;7071;;;39.85184097;-0.25318598;;Anthyllis cytisoides
862810485;;;;40.12455;-0.35957;Anthyllis cytisoides L.;;;7071;;;40.12454986;-0.359571;;Anthyllis cytisoides
862812036;;;;38.60145;-0.76079;Anthyllis cytisoides L.;;;7071;;;38.60144805;-0.76078999;;Anthyllis cytisoides
862816755;;;;38.51353;-0.8782;Anthyllis cytisoides L.;;;7071;;;38.51353454;-0.878196;;Anthyllis cytisoides
862836258;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862836360;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862838832;;;;39.58955;-0.61287;Anthyllis cytisoides L.;;;7071;;;39.58955001;-0.61286902;;Anthyllis cytisoides
862848204;;;;39.76713;-0.49001;Anthyllis cytisoides L.;;;7071;;;39.76712799;-0.49001398;;Anthyllis cytisoides
862646406;;;;39.68824;-1.07588;Anthyllis cytisoides L.;;;7071;;;39.68823623;-1.07588005;;Anthyllis cytisoides
862652379;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862661061;;;;39.94715;-0.48344;Anthyllis cytisoides L.;;;7071;;;39.94715118;-0.48344299;;Anthyllis cytisoides
862689504;;;;39.94455;-0.36651;Anthyllis cytisoides L.;;;7071;;;39.94455337;-0.366508;;Anthyllis cytisoides
862698117;;;;38.69364;-0.87288;Anthyllis cytisoides L.;;;7071;;;38.69364166;-0.87288397;;Anthyllis cytisoides
862725507;;;;40.12181;-0.24234;Anthyllis cytisoides L.;;;7071;;;40.12181472;-0.242344;;Anthyllis cytisoides
862313362;;;;39.67454;-0.3768;Anthyllis cytisoides L.;;;7071;;;39.67454147;-0.376798;;Anthyllis cytisoides
862328212;;;;39.40707;-0.50298;Anthyllis cytisoides L.;;;7071;;;39.40706634;-0.50297898;;Anthyllis cytisoides
862258120;;;;38.58625;-0.07254;Anthyllis cytisoides L.;;;7071;;;38.58624649;-0.072539;;Anthyllis cytisoides
862280587;;;;38.32906;-0.65482;Anthyllis cytisoides L.;;;7071;;;38.32906341;-0.65481501;;Anthyllis cytisoides
862280617;;;;38.68686;-0.52822;Anthyllis cytisoides L.;;;7071;;;38.68686294;-0.52822297;;Anthyllis cytisoides
862280686;;;;38.67624;0.06887;Anthyllis cytisoides L.;;;7071;;;38.67624282;0.068874;;Anthyllis cytisoides
618051610;;;;41.07;0.61;Anthyllis cytisoides L.;;;10000;;;41.07;0.61;;Anthyllis cytisoides L.
618070648;;;;42.18;3.12;Anthyllis cytisoides L.;;;10000;;;42.18;3.12;;Anthyllis cytisoides L.
618078871;;;;38.54;-0.24;Anthyllis cytisoides L.;;;10000;;;38.54;-0.24;;Anthyllis cytisoides L.
618109498;;;;38.2;-1.51;Anthyllis cytisoides L.;;;10000;;;38.2;-1.51;;Anthyllis cytisoides L.
618145234;;;;37.84;-1.63;Anthyllis cytisoides L.;;;10000;;;37.84;-1.63;;Anthyllis cytisoides L.
618188530;;;;38.19;-0.94;Anthyllis cytisoides L.;;;10000;;;38.19;-0.94;;Anthyllis cytisoides L.
618379996;;;;39.19;-1.14;Anthyllis cytisoides L.;;;10000;;;39.19;-1.14;;Anthyllis cytisoides L.
618418381;;;;37.76;-3.22;Anthyllis cytisoides L.;;;10000;;;37.76;-3.22;;Anthyllis cytisoides L.
618440191;;;;38.63;0.01;Anthyllis cytisoides L.;;;10000;;;38.63;0.01;;Anthyllis cytisoides L.
618442960;;;;38.54;0.13;Anthyllis cytisoides L.;;;10000;;;38.54;0.13;;Anthyllis cytisoides L.
618238693;;;;39.63;-0.55;Anthyllis cytisoides L.;;;10000;;;39.63;-0.55;;Anthyllis cytisoides L.
617693390;;;;39.28;-1.14;Anthyllis cytisoides L.;;;10000;;;39.28;-1.14;;Anthyllis cytisoides L.
617730314;;;;39.19;-1.14;Anthyllis cytisoides L.;;;10000;;;39.19;-1.14;;Anthyllis cytisoides L.
617015039;;;;37.67;-1.75;Anthyllis cytisoides L.;;;10000;;;37.67;-1.75;;Anthyllis cytisoides L.
617019989;;;;38.63;-0.12;Anthyllis cytisoides L.;;;10000;;;38.63;-0.12;;Anthyllis cytisoides L.
617447672;;;;38.63;0.01;Anthyllis cytisoides L.;;;10000;;;38.63;0.01;;Anthyllis cytisoides L.
617450342;;;;38.72;0.12;Anthyllis cytisoides L.;;;10000;;;38.72;0.12;;Anthyllis cytisoides L.
617477666;;;;36.76;-4.79;Anthyllis cytisoides L.;;;10000;;;36.76;-4.79;;Anthyllis cytisoides L.
617489348;;;;38.11;-1.06;Anthyllis cytisoides L.;;;10000;;;38.11;-1.06;;Anthyllis cytisoides L.
617496377;;;;38.37;-0.48;Anthyllis cytisoides L.;;;10000;;;38.37;-0.48;;Anthyllis cytisoides L.
617496506;;;;38.65;-0.93;Anthyllis cytisoides L.;;;10000;;;38.65;-0.93;;Anthyllis cytisoides L.
617185088;;;;37.66;-1.07;Anthyllis cytisoides L.;;;10000;;;37.66;-1.07;;Anthyllis cytisoides L.
617185547;;;;37.56;-0.96;Anthyllis cytisoides L.;;;10000;;;37.56;-0.96;;Anthyllis cytisoides L.
617289137;;;;36.77;-4;Anthyllis cytisoides L.;;;10000;;;36.77;-4;;Anthyllis cytisoides L.
617911715;;;;38.37;-0.82;Anthyllis cytisoides L.;;;10000;;;38.37;-0.82;;Anthyllis cytisoides L.
617612672;;;;41.45;2.28;Anthyllis cytisoides L.;;;10000;;;41.45;2.28;;Anthyllis cytisoides L.
616900796;;;;39.19;-1.14;Anthyllis cytisoides L.;;;10000;;;39.19;-1.14;;Anthyllis cytisoides L.
616636664;;;;38.54;-0.13;Anthyllis cytisoides L.;;;10000;;;38.54;-0.13;;Anthyllis cytisoides L.
616652237;;;;39.99;-0.42;Anthyllis cytisoides L.;;;10000;;;39.99;-0.42;;Anthyllis cytisoides L.
616689659;;;;40.99;0.86;Anthyllis cytisoides L.;;;10000;;;40.99;0.86;;Anthyllis cytisoides L.
616781432;;;;38.44;0.32;Anthyllis cytisoides L.;;;10000;;;38.44;0.32;;Anthyllis cytisoides L.
616781564;;;;38.46;-0.82;Anthyllis cytisoides L.;;;10000;;;38.46;-0.82;;Anthyllis cytisoides L.
616374773;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides  L.
616513574;;;;38.63;0.01;Anthyllis cytisoides L.;;;10000;;;38.63;0.01;;Anthyllis cytisoides L.
728712254;;;;42.9735;-2.7057;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728718890;;;;41.1544;0.9502;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728722286;;;;40.9355;0.8026;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728750630;;;;39.6644;-0.7502;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728750726;;;;39.6454;-0.7042;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728762246;;;;39.7505;-1.0275;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728766440;;;;39.1141;-0.2936;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728767265;;;;39.878;-0.2171;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728817296;;;;38.6766;1.5171;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728819180;;;;39.5678;2.4645;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728819306;;;;39.5318;2.4764;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728821451;;;;38.6809;1.5055;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728834192;;;;41.7604;1.761;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728838347;;;;41.7821;2.1697;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728848346;;;;41.5493;2.3885;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728502107;;;;37.7486;-3.1362;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580644;;;;38.538;-0.3154;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580743;;;;38.5298;-0.3501;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580875;;;;38.5203;-0.3275;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728585270;;;;38.5039;-0.8441;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728585465;;;;38.5547;-0.2574;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728585597;;;;38.5432;-0.1546;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728586095;;;;38.4968;-0.4889;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728587148;;;;38.3663;-1.2373;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728588666;;;;38.2904;-1.6279;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728589788;;;;38.2912;-1.0448;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728596652;;;;37.6786;-1.7186;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728428751;;;;40.7991;-2.0161;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728441516;;;;38.502;-2.0711;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728444591;;;;38.4541;-1.7623;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728444951;;;;38.4009;-1.8434;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728445053;;;;38.3554;-1.7983;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728671889;;;;37.4047;-2.4012;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728674529;;;;37.1044;-1.9872;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728676020;;;;36.9014;-3.0449;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
29576320;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29576647;;;;38.496;-0.609;Anthyllis cytisoides L.;;;707;;;38.496;-0.609;;Anthyllis cytisoides L.
29577013;;;;39.86;-0.37;Anthyllis cytisoides L.;;;7071;;;39.86;-0.37;;Anthyllis cytisoides L.
29577280;;;;39.77;-0.49;Anthyllis cytisoides L.;;;7071;;;39.77;-0.49;;Anthyllis cytisoides L.
29577802;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
30658990;;;;37.365;-2.52;Anthyllis cytisoides L.;;707;;;;;;;Anthyllis cytisoides L.
311115734;;;;42.77182;2.81697;Anthyllis cytisoides L.;;;;;;42.77182;2.81697;;Anthyllis cytisoides L.
30648298;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
30700666;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides
30700963;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides
30701296;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides
30950704;;;;37.93;-0.84;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
30951040;;;;38.36;-0.61;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
30951628;;;;38.61;-0.91;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
30847549;;;;36.95;-2.44;Anthyllis cytisoides L.;;7071;;;;;;;Anthyllis cytisoides L.
30847651;;;;36.48;-5.68;Anthyllis cytisoides L.;;7071;;;;;;;Anthyllis cytisoides L.
30847714;;;;37.22;-2.21;Anthyllis cytisoides L.;;7071;;;;;;;Anthyllis cytisoides L.
357475025;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
439776266;;;;38.5333;-0.55;Anthyllis cytisoides L.;;;;;;38.5333;-0.55;;Anthyllis cytisoides L.
575148701;;;Royal Botanic Garden Edinburgh Herbarium;;;Anthyllis cytisoides L.;;;;;Royal Botanic Garden Edinburgh Herbarium;;;;Anthyllis cytisoides L.
142911091;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
142911547;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
142911712;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
163961444;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
163961576;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
163962041;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
